model,dataset,rdbms,row_id,difficulty,query_split,question_split,schema_num_tables,schema_num_columns,prompt_tokens,gen_time_s,pred_success,gold_success,pred_vs_gold_match,pred_execution_time_s,gold_execution_time_s,num_table_repairs,num_column_repairs,has_repairs,valid_prediction,successful_execution
gpt2xl,advising,mysql,312,4,test,test,4,30,274,33.852654,False,True,False,0.05587029457092285,0.042783498764038086,0,0,False,False,False
gpt2xl,advising,mysql,313,4,test,test,4,28,265,33.965805,False,True,False,0.0471959114074707,0.02878093719482422,0,0,False,False,False
gpt2xl,advising,mysql,314,4,test,train,4,14,149,160.164178,False,True,False,0.0363311767578125,0.015360355377197266,0,0,False,False,False
gpt2xl,advising,mysql,315,4,test,train,4,29,273,33.053967,False,True,False,0.056524038314819336,0.03653407096862793,0,0,False,False,False
gpt2xl,advising,mysql,316,4,test,train,4,30,274,33.895131,False,True,False,0.0376734733581543,0.01887059211730957,0,0,False,False,False
gpt2xl,advising,mysql,317,4,test,test,4,36,288,227.168085,False,True,False,0.2601158618927002,0.09707498550415039,0,0,False,False,False
gpt2xl,advising,mysql,320,4,test,train,4,30,275,47.643638,False,True,False,0.05630898475646973,0.0574040412902832,0,0,False,False,False
gpt2xl,advising,mysql,321,4,test,train,4,29,270,183.118138,False,True,False,0.04466128349304199,0.044156789779663086,0,0,False,False,False
gpt2xl,advising,mysql,324,4,test,train,4,13,164,23.639279,False,True,False,0.04052400588989258,0.04460620880126953,0,0,False,False,False
gpt2xl,advising,mysql,325,4,test,train,4,54,388,205.967017,False,True,False,0.18782806396484375,0.14205718040466309,0,0,False,False,False
gpt2xl,advising,mysql,326,4,test,test,4,45,354,48.53837,False,True,False,0.05081653594970703,0.0597531795501709,0,0,False,False,False
gpt2xl,advising,mysql,328,3,test,train,4,59,448,227.81746,False,True,False,0.14299225807189941,0.148667573928833,0,0,False,False,False
gpt2xl,advising,mysql,329,3,test,train,4,21,188,36.131763,False,True,False,0.04580211639404297,0.029677867889404297,0,0,False,False,False
gpt2xl,advising,mysql,330,3,test,test,4,59,445,67.993053,False,True,False,0.09901022911071777,0.08296895027160645,0,0,False,False,False
gpt2xl,advising,mysql,331,3,test,test,4,45,362,42.040028,False,True,False,0.04640817642211914,0.021776676177978516,0,0,False,False,False
gpt2xl,advising,mysql,333,3,test,train,4,59,448,57.094534,False,True,False,0.05470466613769531,0.04605555534362793,0,0,False,False,False
gpt2xl,advising,mysql,334,3,test,train,4,13,160,29.153553,False,True,False,0.04564857482910156,0.019471406936645508,0,0,False,False,False
gpt2xl,advising,mysql,335,3,test,train,4,26,228,35.583231,False,True,False,0.05930447578430176,0.019503116607666016,0,0,False,False,False
gpt2xl,advising,mysql,336,3,test,test,4,18,170,29.332773,False,True,False,0.0509495735168457,0.012535333633422852,0,0,False,False,False
gpt2xl,advising,mysql,338,3,test,train,4,18,173,29.836362,False,True,False,0.03652524948120117,0.016275882720947266,0,0,False,False,False
gpt2xl,advising,mysql,339,3,test,train,4,14,151,152.869967,False,True,False,0.05722188949584961,0.014219522476196289,0,0,False,False,False
gpt2xl,advising,mysql,340,3,test,train,4,59,443,63.01188,False,True,False,0.20940732955932617,0.14538908004760742,0,0,False,False,False
gpt2xl,advising,mysql,341,3,test,train,4,23,198,23.822307,False,True,False,0.058011770248413086,0.02186417579650879,0,0,False,False,False
gpt2xl,advising,mysql,342,4,test,exclude,4,52,351,40.827615,False,True,False,0.06152629852294922,0.09295177459716797,0,0,False,False,False
gpt2xl,advising,mysql,351,4,test,train,4,49,338,37.741518,False,True,False,0.0419614315032959,0.09390568733215332,0,0,False,False,False
gpt2xl,advising,mysql,353,4,test,train,4,52,354,41.218138,False,True,False,0.05079817771911621,0.08802556991577148,0,0,False,False,False
gpt2xl,advising,mysql,354,4,test,train,4,44,288,41.553598,False,True,False,0.03507542610168457,0.05180835723876953,0,0,False,False,False
gpt2xl,advising,mysql,357,4,test,exclude,4,44,298,50.562479,False,True,False,0.06542801856994629,0.13221192359924316,0,0,False,False,False
gpt2xl,advising,mysql,358,4,test,exclude,4,44,286,46.687458,False,True,False,0.04184913635253906,0.042398691177368164,0,0,False,False,False
gpt2xl,advising,mysql,359,4,test,exclude,4,44,299,46.09697,False,True,False,0.06842374801635742,0.06723189353942871,0,0,False,False,False
gpt2xl,advising,mysql,360,4,test,train,4,44,297,43.731821,False,True,False,0.07601022720336914,0.19558024406433105,0,0,False,False,False
gpt2xl,advising,mysql,364,4,test,exclude,4,44,297,36.583236,False,True,False,0.058106422424316406,0.09996676445007324,0,0,False,False,False
gpt2xl,advising,mysql,370,4,test,train,4,44,288,198.32289,False,True,False,0.12043881416320801,0.13363075256347656,0,0,False,False,False
gpt2xl,advising,mysql,384,4,test,train,4,52,352,41.444148,False,True,False,0.06303143501281738,0.07916092872619629,0,0,False,False,False
gpt2xl,advising,mysql,386,4,test,exclude,4,49,343,202.828562,False,True,False,0.14070916175842285,0.14632105827331543,0,0,False,False,False
gpt2xl,advising,mysql,389,4,test,exclude,4,59,449,51.922522,False,True,False,0.11826467514038086,0.12796616554260254,0,0,False,False,False
gpt2xl,advising,mysql,390,4,test,exclude,4,52,353,41.929332,False,True,False,0.047562599182128906,0.05580854415893555,0,0,False,False,False
gpt2xl,advising,mysql,391,4,test,dev,4,52,354,41.278047,False,True,False,0.04002642631530762,0.041843414306640625,0,0,False,False,False
gpt2xl,advising,mysql,393,4,test,train,4,44,297,42.406409,False,True,False,0.05262351036071777,0.08375787734985352,0,0,False,False,False
gpt2xl,advising,mysql,397,4,test,exclude,4,49,340,81.605754,False,True,False,0.048284292221069336,0.04873967170715332,0,0,False,False,False
gpt2xl,advising,mysql,400,4,test,exclude,4,44,300,43.277546,False,True,False,0.05879354476928711,0.016303539276123047,0,0,False,False,False
gpt2xl,advising,mysql,404,4,test,exclude,4,44,297,43.537597,False,True,False,0.052858829498291016,0.05377197265625,0,0,False,False,False
gpt2xl,advising,mysql,407,4,test,train,4,44,295,29.654514,False,True,False,0.05465984344482422,0.03517007827758789,0,0,False,False,False
gpt2xl,advising,mysql,408,4,test,train,4,44,300,42.729462,False,True,False,0.03157186508178711,0.04658651351928711,0,0,False,False,False
gpt2xl,advising,mysql,409,4,test,train,4,49,338,75.742182,False,True,False,0.0498502254486084,0.036307573318481445,0,0,False,False,False
gpt2xl,advising,mysql,410,4,test,exclude,4,49,339,76.208112,False,True,False,0.04419565200805664,0.046805381774902344,0,0,False,False,False
gpt2xl,advising,mysql,411,4,test,train,4,49,340,77.37645,False,True,False,0.03489208221435547,0.02811408042907715,0,0,False,False,False
gpt2xl,advising,mysql,412,4,test,train,4,34,267,67.698533,False,True,False,0.034615516662597656,0.03526163101196289,0,0,False,False,False
gpt2xl,advising,mysql,416,4,train,train,4,59,447,224.090291,False,True,False,0.1181492805480957,0.12218832969665527,0,0,False,False,False
gpt2xl,advising,mysql,417,4,train,train,4,59,451,51.652014,False,True,False,0.060956716537475586,0.0356745719909668,0,0,False,False,False
gpt2xl,advising,mysql,418,4,train,train,4,59,451,50.675456,False,True,False,0.0740203857421875,0.059172868728637695,0,0,False,False,False
gpt2xl,advising,mysql,419,4,train,train,4,43,319,38.188212,False,True,False,0.04311966896057129,0.022311925888061523,0,0,False,False,False
gpt2xl,advising,mysql,420,4,train,train,4,43,318,38.300026,False,True,False,0.04451942443847656,0.027997493743896484,0,0,False,False,False
gpt2xl,advising,mysql,421,4,train,train,4,59,448,51.921716,False,True,False,0.09354496002197266,0.08325767517089844,0,0,False,False,False
gpt2xl,advising,mysql,422,4,train,test,4,59,446,50.845932,False,True,False,0.07896876335144043,0.05287933349609375,0,0,False,False,False
gpt2xl,advising,mysql,423,4,train,train,4,59,453,50.677913,False,True,False,0.04803133010864258,0.03167557716369629,0,0,False,False,False
gpt2xl,advising,mysql,424,4,train,test,4,14,144,159.348971,False,True,False,0.04626774787902832,0.02688741683959961,0,0,False,False,False
gpt2xl,advising,mysql,425,4,train,train,4,33,278,192.534077,False,True,False,0.10097098350524902,0.09220695495605469,0,0,False,False,False
gpt2xl,advising,mysql,427,4,train,train,4,15,151,28.542855,False,True,False,0.05687689781188965,0.027367830276489258,0,0,False,False,False
gpt2xl,advising,mysql,428,1,train,exclude,4,53,387,89.537935,False,True,False,0.0516963005065918,0.308135986328125,0,0,False,False,False
gpt2xl,advising,mysql,429,1,train,exclude,4,53,388,69.587868,False,True,False,0.04952216148376465,0.049980878829956055,0,0,False,False,False
gpt2xl,advising,mysql,430,1,train,train,4,53,389,47.363367,False,True,False,0.045470237731933594,0.035352230072021484,0,0,False,False,False
gpt2xl,advising,mysql,431,1,train,exclude,4,53,388,44.748582,False,True,False,0.064971923828125,0.04228329658508301,0,0,False,False,False
gpt2xl,advising,mysql,432,1,train,test,4,53,390,44.340933,False,True,False,0.04209303855895996,0.03675198554992676,0,0,False,False,False
gpt2xl,advising,mysql,433,1,train,exclude,4,53,390,45.48937,False,True,False,0.04464912414550781,0.04601573944091797,0,0,False,False,False
gpt2xl,advising,mysql,434,1,train,train,4,53,388,44.707217,False,True,False,0.04560708999633789,0.029984474182128906,0,0,False,False,False
gpt2xl,advising,mysql,435,1,train,exclude,4,49,353,41.349059,False,True,False,0.03860759735107422,0.0358884334564209,0,0,False,False,False
gpt2xl,advising,mysql,436,1,train,exclude,4,53,387,87.520293,False,True,False,0.1569967269897461,0.3924860954284668,0,0,False,False,False
gpt2xl,advising,mysql,437,1,train,train,4,53,392,140.709022,False,True,False,0.14261507987976074,0.3273622989654541,0,0,False,False,False
gpt2xl,advising,mysql,438,1,train,exclude,4,59,449,241.707259,False,True,False,0.1918659210205078,0.4506239891052246,0,0,False,False,False
gpt2xl,advising,mysql,439,1,train,exclude,4,53,392,241.112852,False,True,False,0.16668462753295898,0.5727167129516602,0,0,False,False,False
gpt2xl,advising,mysql,440,1,train,exclude,4,53,391,87.188486,False,True,False,0.06509065628051758,0.10461926460266113,0,0,False,False,False
gpt2xl,advising,mysql,441,1,train,test,4,53,390,47.315316,False,True,False,0.04663586616516113,0.035703182220458984,0,0,False,False,False
gpt2xl,advising,mysql,442,1,train,exclude,4,62,424,240.643299,False,True,False,0.16150951385498047,0.38010621070861816,0,0,False,False,False
gpt2xl,advising,mysql,443,1,train,train,4,53,392,242.559668,False,True,False,0.22024321556091309,0.39862060546875,0,0,False,False,False
gpt2xl,advising,mysql,444,1,train,exclude,4,53,386,74.540266,False,True,False,0.05900216102600098,0.11927533149719238,0,0,False,False,False
gpt2xl,advising,mysql,445,1,train,exclude,4,53,389,240.497492,False,True,False,0.21854925155639648,0.42976856231689453,0,0,False,False,False
gpt2xl,advising,mysql,446,1,train,exclude,4,53,394,240.180163,False,True,False,0.18954873085021973,0.48014068603515625,0,0,False,False,False
gpt2xl,advising,mysql,447,1,train,exclude,4,53,393,241.161819,False,True,False,0.22800207138061523,0.49218225479125977,0,0,False,False,False
gpt2xl,advising,mysql,448,1,train,exclude,4,53,396,241.335804,False,True,False,0.16851091384887695,0.383542537689209,0,0,False,False,False
gpt2xl,advising,mysql,449,1,train,train,4,53,395,238.239127,False,True,False,0.18253445625305176,0.412994384765625,0,0,False,False,False
gpt2xl,advising,mysql,450,1,train,exclude,4,59,450,236.888876,False,True,False,0.14083504676818848,0.34678101539611816,0,0,False,False,False
gpt2xl,advising,mysql,451,1,train,train,4,53,396,224.850821,False,True,False,0.2017359733581543,0.8484113216400146,0,0,False,False,False
gpt2xl,advising,mysql,452,1,train,train,4,53,387,242.049729,False,True,False,0.2477278709411621,0.4013559818267822,0,0,False,False,False
gpt2xl,advising,mysql,453,1,train,exclude,4,53,387,92.912121,False,True,False,0.12418723106384277,0.29907727241516113,0,0,False,False,False
gpt2xl,advising,mysql,454,1,train,train,4,59,441,240.676755,False,True,False,0.2605288028717041,0.4233736991882324,0,0,False,False,False
gpt2xl,advising,mysql,455,1,train,exclude,4,53,389,82.467163,False,True,False,0.09136056900024414,0.15352821350097656,0,0,False,False,False
gpt2xl,advising,mysql,456,1,train,exclude,4,52,388,46.749288,False,True,False,0.0618283748626709,0.06991720199584961,0,0,False,False,False
gpt2xl,advising,mysql,457,1,train,exclude,4,53,391,95.334656,False,True,False,0.0515444278717041,0.05561375617980957,0,0,False,False,False
gpt2xl,advising,mysql,458,1,train,exclude,4,53,391,224.572035,False,True,False,0.15027999877929688,0.35288262367248535,0,0,False,False,False
gpt2xl,advising,mysql,459,1,train,train,4,53,392,222.947468,False,True,False,0.17576169967651367,0.37801194190979004,0,0,False,False,False
gpt2xl,advising,mysql,460,1,train,exclude,4,53,390,50.731902,False,True,False,0.0658409595489502,0.0912468433380127,0,0,False,False,False
gpt2xl,advising,mysql,461,1,train,exclude,4,53,396,78.220488,False,True,False,0.0385432243347168,0.04041409492492676,0,0,False,False,False
gpt2xl,advising,mysql,462,1,train,train,4,53,389,233.225997,False,True,False,0.16697216033935547,0.3917510509490967,0,0,False,False,False
gpt2xl,advising,mysql,463,1,train,train,4,53,388,242.337899,False,True,False,0.25254106521606445,0.4933786392211914,0,0,False,False,False
gpt2xl,advising,mysql,464,1,train,exclude,4,53,389,246.423205,False,True,False,0.6650605201721191,0.6186611652374268,0,0,False,False,False
gpt2xl,advising,mysql,465,1,train,exclude,4,53,391,240.635096,False,True,False,0.1531517505645752,0.3742353916168213,0,0,False,False,False
gpt2xl,advising,mysql,466,1,train,exclude,4,59,442,79.864647,False,True,False,0.1199789047241211,0.24288558959960938,0,0,False,False,False
gpt2xl,advising,mysql,467,1,train,exclude,4,53,388,45.815034,False,True,False,0.06403589248657227,0.08088254928588867,0,0,False,False,False
gpt2xl,advising,mysql,468,1,train,test,4,53,390,44.593642,False,True,False,0.046184539794921875,0.02562737464904785,0,0,False,False,False
gpt2xl,advising,mysql,469,1,train,exclude,4,53,389,43.648933,False,True,False,0.03780341148376465,0.034729957580566406,0,0,False,False,False
gpt2xl,advising,mysql,470,1,train,exclude,4,53,388,44.658481,False,True,False,0.03966379165649414,0.03710579872131348,0,0,False,False,False
gpt2xl,advising,mysql,471,1,train,train,4,49,353,43.838944,False,True,False,0.044260263442993164,0.048476219177246094,0,0,False,False,False
gpt2xl,advising,mysql,472,1,train,train,4,53,390,240.573716,False,True,False,0.18558788299560547,0.45107579231262207,0,0,False,False,False
gpt2xl,advising,mysql,473,1,train,train,4,53,390,233.468778,False,True,False,0.1828138828277588,0.4292032718658447,0,0,False,False,False
gpt2xl,advising,mysql,474,1,train,train,4,53,387,57.172955,False,True,False,0.09424042701721191,0.149977445602417,0,0,False,False,False
gpt2xl,advising,mysql,476,1,train,exclude,4,59,442,240.796073,False,True,False,0.20030498504638672,0.48656225204467773,0,0,False,False,False
gpt2xl,advising,mysql,477,1,train,exclude,4,53,386,240.587218,False,True,False,0.15971946716308594,0.38135385513305664,0,0,False,False,False
gpt2xl,advising,mysql,478,1,train,train,4,53,387,225.142809,False,True,False,0.22623467445373535,0.4107840061187744,0,0,False,False,False
gpt2xl,advising,mysql,479,1,train,exclude,4,53,392,212.511299,False,True,False,0.12706279754638672,0.3199644088745117,0,0,False,False,False
gpt2xl,advising,mysql,480,1,train,exclude,4,62,420,240.808181,False,True,False,0.2192058563232422,0.4692649841308594,0,0,False,False,False
gpt2xl,advising,mysql,481,1,train,exclude,4,53,387,240.327081,False,True,False,0.2035372257232666,0.4718947410583496,0,0,False,False,False
gpt2xl,advising,mysql,482,1,train,train,4,49,351,46.606557,False,True,False,0.05931544303894043,0.1262197494506836,0,0,False,False,False
gpt2xl,advising,mysql,483,1,train,exclude,4,53,386,103.498602,False,True,False,0.1660919189453125,0.3502049446105957,0,0,False,False,False
gpt2xl,advising,mysql,484,1,train,exclude,4,53,390,241.972689,False,True,False,0.7786366939544678,0.9660701751708984,0,0,False,False,False
gpt2xl,advising,mysql,485,1,train,exclude,4,53,391,240.456175,False,True,False,0.19784879684448242,0.3753628730773926,0,0,False,False,False
gpt2xl,advising,mysql,486,1,train,train,4,53,391,232.672323,False,True,False,0.17683148384094238,0.4346137046813965,0,0,False,False,False
gpt2xl,advising,mysql,487,1,train,train,4,53,388,58.737464,False,True,False,0.056481122970581055,0.10062265396118164,0,0,False,False,False
gpt2xl,advising,mysql,488,1,train,train,4,53,388,122.961515,False,True,False,0.27417707443237305,0.5868628025054932,0,0,False,False,False
gpt2xl,advising,mysql,489,1,train,exclude,4,53,387,51.836351,False,True,False,0.05157327651977539,0.13484525680541992,0,0,False,False,False
gpt2xl,advising,mysql,490,1,train,exclude,4,53,386,211.959625,False,True,False,0.1677553653717041,0.40894055366516113,0,0,False,False,False
gpt2xl,advising,mysql,491,1,train,exclude,4,53,389,213.115402,False,True,False,0.2098102569580078,0.39139437675476074,0,0,False,False,False
gpt2xl,advising,mysql,492,1,train,exclude,4,53,390,226.549624,False,True,False,0.15265965461730957,0.34778451919555664,0,0,False,False,False
